ID,Layer 0,Layer 1,Layer 2,Layer 3,Layer 4,Layer 5,Accuracy,Time
702,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 0, 1, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}",0.8348399999999998,420.18547081947327
703,"{'anchor_point': [], 'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 7, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}",0.83198,460.49915981292725
704,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 7, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}",0.8382,461.3847146034241
705,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 3, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}",0.8334399999999998,464.55401158332825
706,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 5, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}",0.83474,445.1220028400421
707,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 7, 'filter_width': 3, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}",0.8382799999999999,439.58794355392456
708,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 0, 1], 'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}",0.83818,431.3337996006012
709,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 0], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}",0.8288,438.74821186065674
710,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 1, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}",0.7995399999999999,435.8389663696289
711,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 3, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}",0.83478,443.1251800060272
712,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 0, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}",0.8371000000000001,417.30539774894714
713,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 7, 'filter_width': 5, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 1, 'num_filters': 64, 'pool_size': 2}",0.8321999999999999,383.5953767299652
714,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 7, 'filter_width': 1, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}",0.83604,469.94749999046326
715,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 7, 'filter_width': 5, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 0, 1, 1], 'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}",0.8326800000000001,477.1431083679199
716,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}",0.8401400000000001,458.54790234565735
717,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}",0.84074,438.1556513309479
718,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 5, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}",0.83184,456.53762340545654
719,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}",0.83836,460.7367947101593
720,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}",0.83866,469.02038502693176
721,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 5, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}",0.83718,376.01762199401855
722,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}",0.8426199999999999,422.3308973312378
723,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 5, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}",0.83604,465.8981487751007
724,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}",0.83718,501.01979875564575
725,"{'anchor_point': [], 'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 3, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}",0.83604,461.15296363830566
726,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 7, 'filter_width': 5, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}",0.8385199999999999,417.3894033432007
727,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 7, 'filter_width': 3, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}",0.83642,485.89635252952576
728,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}",0.83718,438.0549921989441
729,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 0, 1], 'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}",0.8381399999999999,406.3904228210449
730,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}",0.8363399999999999,411.9053931236267
731,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}",0.8382400000000001,501.4048421382904
732,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 3, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}",0.84016,478.87389755249023
733,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 7, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}",0.8370200000000001,461.00688457489014
734,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 5, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 0], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}",0.8339399999999999,439.7073624134064
735,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}",0.8389,461.6847822666168
736,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 7, 'filter_width': 1, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}",0.8355799999999999,473.52749824523926
737,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0, 1, 1, 1], 'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}",0.8419000000000001,462.15269017219543
738,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}",0.83528,417.8905472755432
739,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 0], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}",0.83788,464.902548789978
