ID,Layer 0,Layer 1,Layer 2,Layer 3,Layer 4,Layer 5,Layer 6,Layer 7,Accuracy,Time
21,"{'anchor_point': [], 'filter_height': 1, 'filter_width': 5, 'stride_height': 2, 'stride_width': 3, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 3, 'filter_width': 7, 'stride_height': 3, 'stride_width': 1, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1], 'filter_height': 5, 'filter_width': 1, 'stride_height': 1, 'stride_width': 2, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [1, 0, 0], 'filter_height': 7, 'filter_width': 3, 'stride_height': 2, 'stride_width': 3, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1, 1, 0, 1], 'filter_height': 7, 'filter_width': 7, 'stride_height': 1, 'stride_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 0, 0, 1, 0], 'filter_height': 7, 'filter_width': 1, 'stride_height': 1, 'stride_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 1, 1, 0, 1, 1], 'filter_height': 1, 'filter_width': 7, 'stride_height': 1, 'stride_width': 2, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0, 0, 1, 0, 0, 1, 1], 'filter_height': 1, 'filter_width': 5, 'stride_height': 1, 'stride_width': 3, 'num_filters': 48, 'pool_size': 2}",0.68694,340.6167552471161
22,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 1, 'stride_height': 1, 'stride_width': 3, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'stride_height': 2, 'stride_width': 1, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0, 1], 'filter_height': 1, 'filter_width': 5, 'stride_height': 2, 'stride_width': 2, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0, 1, 0], 'filter_height': 7, 'filter_width': 3, 'stride_height': 3, 'stride_width': 3, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1, 0, 0, 1], 'filter_height': 7, 'filter_width': 1, 'stride_height': 2, 'stride_width': 2, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 0, 0, 0, 1], 'filter_height': 5, 'filter_width': 3, 'stride_height': 2, 'stride_width': 1, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0, 0, 1, 1, 0, 0], 'filter_height': 1, 'filter_width': 5, 'stride_height': 3, 'stride_width': 2, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [1, 0, 1, 0, 1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'stride_height': 3, 'stride_width': 2, 'num_filters': 24, 'pool_size': 1}",0.64774,268.0243330001831
23,"{'anchor_point': [], 'filter_height': 7, 'filter_width': 1, 'stride_height': 3, 'stride_width': 3, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [0], 'filter_height': 1, 'filter_width': 1, 'stride_height': 1, 'stride_width': 3, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1, 0], 'filter_height': 7, 'filter_width': 1, 'stride_height': 3, 'stride_width': 2, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [1, 1, 0], 'filter_height': 7, 'filter_width': 5, 'stride_height': 3, 'stride_width': 2, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [1, 0, 1, 0], 'filter_height': 3, 'filter_width': 5, 'stride_height': 3, 'stride_width': 2, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [0, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 5, 'stride_height': 1, 'stride_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 0, 0, 1], 'filter_height': 1, 'filter_width': 7, 'stride_height': 1, 'stride_width': 3, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [1, 0, 0, 0, 0, 1, 1], 'filter_height': 3, 'filter_width': 5, 'stride_height': 2, 'stride_width': 2, 'num_filters': 48, 'pool_size': 1}",0.6205999999999999,328.4074022769928
24,"{'anchor_point': [], 'filter_height': 5, 'filter_width': 7, 'stride_height': 1, 'stride_width': 2, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1], 'filter_height': 7, 'filter_width': 1, 'stride_height': 2, 'stride_width': 1, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0, 1], 'filter_height': 3, 'filter_width': 3, 'stride_height': 1, 'stride_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1, 1], 'filter_height': 1, 'filter_width': 5, 'stride_height': 1, 'stride_width': 1, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1, 1, 0, 1], 'filter_height': 1, 'filter_width': 5, 'stride_height': 2, 'stride_width': 3, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [0, 1, 0, 1, 0], 'filter_height': 3, 'filter_width': 3, 'stride_height': 2, 'stride_width': 1, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 1, 0, 0, 1], 'filter_height': 1, 'filter_width': 5, 'stride_height': 2, 'stride_width': 3, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [1, 0, 0, 1, 1, 0, 1], 'filter_height': 3, 'filter_width': 3, 'stride_height': 2, 'stride_width': 1, 'num_filters': 24, 'pool_size': 2}",0.66258,276.6928355693817
25,"{'anchor_point': [], 'filter_height': 1, 'filter_width': 7, 'stride_height': 3, 'stride_width': 3, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 1, 'filter_width': 7, 'stride_height': 1, 'stride_width': 2, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 5, 'filter_width': 5, 'stride_height': 1, 'stride_width': 1, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [0, 1, 1], 'filter_height': 5, 'filter_width': 5, 'stride_height': 3, 'stride_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [1, 1, 0, 0], 'filter_height': 5, 'filter_width': 5, 'stride_height': 3, 'stride_width': 3, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [1, 1, 0, 1, 1], 'filter_height': 3, 'filter_width': 7, 'stride_height': 3, 'stride_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1, 1, 0, 0, 0], 'filter_height': 1, 'filter_width': 3, 'stride_height': 2, 'stride_width': 1, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [0, 0, 1, 0, 0, 1, 1], 'filter_height': 7, 'filter_width': 7, 'stride_height': 3, 'stride_width': 1, 'num_filters': 36, 'pool_size': 1}",0.6818,234.15004467964172
26,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 7, 'stride_height': 3, 'stride_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1], 'filter_height': 3, 'filter_width': 7, 'stride_height': 1, 'stride_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0, 0], 'filter_height': 7, 'filter_width': 5, 'stride_height': 2, 'stride_width': 2, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1, 0, 0], 'filter_height': 1, 'filter_width': 5, 'stride_height': 3, 'stride_width': 2, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 1, 'filter_width': 3, 'stride_height': 3, 'stride_width': 1, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [1, 0, 1, 0, 0], 'filter_height': 1, 'filter_width': 3, 'stride_height': 1, 'stride_width': 1, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 0, 1, 0, 1], 'filter_height': 5, 'filter_width': 5, 'stride_height': 3, 'stride_width': 2, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0, 0, 0, 1, 1, 0, 1], 'filter_height': 3, 'filter_width': 5, 'stride_height': 3, 'stride_width': 2, 'num_filters': 48, 'pool_size': 1}",0.68992,229.2436535358429
27,"{'anchor_point': [], 'filter_height': 7, 'filter_width': 1, 'stride_height': 2, 'stride_width': 3, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [1], 'filter_height': 1, 'filter_width': 7, 'stride_height': 1, 'stride_width': 2, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [0, 1], 'filter_height': 5, 'filter_width': 5, 'stride_height': 3, 'stride_width': 1, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0, 1, 1], 'filter_height': 1, 'filter_width': 7, 'stride_height': 1, 'stride_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 0, 0, 1], 'filter_height': 7, 'filter_width': 5, 'stride_height': 1, 'stride_width': 2, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0, 1, 0, 1, 1], 'filter_height': 3, 'filter_width': 1, 'stride_height': 1, 'stride_width': 3, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [1, 0, 1, 1, 0, 0], 'filter_height': 5, 'filter_width': 1, 'stride_height': 1, 'stride_width': 3, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [0, 1, 1, 1, 0, 1, 1], 'filter_height': 5, 'filter_width': 7, 'stride_height': 2, 'stride_width': 1, 'num_filters': 48, 'pool_size': 2}",0.63878,229.01439094543457
28,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 1, 'stride_height': 2, 'stride_width': 2, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0], 'filter_height': 3, 'filter_width': 1, 'stride_height': 3, 'stride_width': 1, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0, 0], 'filter_height': 1, 'filter_width': 1, 'stride_height': 2, 'stride_width': 1, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1, 0, 1], 'filter_height': 7, 'filter_width': 1, 'stride_height': 3, 'stride_width': 2, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [0, 0, 0, 0], 'filter_height': 7, 'filter_width': 3, 'stride_height': 2, 'stride_width': 2, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0, 0, 0, 1, 1], 'filter_height': 7, 'filter_width': 1, 'stride_height': 2, 'stride_width': 1, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0, 1, 1, 0, 1], 'filter_height': 5, 'filter_width': 1, 'stride_height': 1, 'stride_width': 2, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1, 1, 1, 1], 'filter_height': 1, 'filter_width': 1, 'stride_height': 2, 'stride_width': 1, 'num_filters': 24, 'pool_size': 2}",0.68258,302.4751741886139
29,"{'anchor_point': [], 'filter_height': 7, 'filter_width': 1, 'stride_height': 2, 'stride_width': 2, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1], 'filter_height': 1, 'filter_width': 3, 'stride_height': 2, 'stride_width': 1, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0, 1], 'filter_height': 5, 'filter_width': 5, 'stride_height': 1, 'stride_width': 3, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [0, 1, 1], 'filter_height': 7, 'filter_width': 7, 'stride_height': 1, 'stride_width': 1, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1, 0, 1, 0], 'filter_height': 1, 'filter_width': 3, 'stride_height': 2, 'stride_width': 2, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0, 0, 0, 0, 0], 'filter_height': 7, 'filter_width': 1, 'stride_height': 2, 'stride_width': 3, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0, 1, 0, 0, 0, 0], 'filter_height': 5, 'filter_width': 7, 'stride_height': 2, 'stride_width': 1, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0, 0, 1, 1, 1, 1, 1], 'filter_height': 1, 'filter_width': 7, 'stride_height': 2, 'stride_width': 3, 'num_filters': 64, 'pool_size': 1}",0.67198,231.91362977027893
30,"{'anchor_point': [], 'filter_height': 1, 'filter_width': 7, 'stride_height': 2, 'stride_width': 3, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 3, 'filter_width': 3, 'stride_height': 3, 'stride_width': 1, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [0, 1], 'filter_height': 7, 'filter_width': 3, 'stride_height': 2, 'stride_width': 1, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [1, 0, 0], 'filter_height': 3, 'filter_width': 3, 'stride_height': 1, 'stride_width': 2, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [0, 1, 1, 0], 'filter_height': 5, 'filter_width': 7, 'stride_height': 3, 'stride_width': 1, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1, 1, 0, 1, 1], 'filter_height': 7, 'filter_width': 7, 'stride_height': 3, 'stride_width': 3, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 0, 0, 1, 1, 0], 'filter_height': 5, 'filter_width': 5, 'stride_height': 3, 'stride_width': 3, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [0, 1, 0, 1, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'stride_height': 2, 'stride_width': 3, 'num_filters': 48, 'pool_size': 2}",0.71248,235.2989740371704
31,"{'anchor_point': [], 'filter_height': 7, 'filter_width': 5, 'stride_height': 2, 'stride_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1], 'filter_height': 7, 'filter_width': 7, 'stride_height': 1, 'stride_width': 2, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0, 0], 'filter_height': 1, 'filter_width': 3, 'stride_height': 1, 'stride_width': 3, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0, 0, 1], 'filter_height': 5, 'filter_width': 5, 'stride_height': 3, 'stride_width': 3, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [0, 0, 0, 0], 'filter_height': 7, 'filter_width': 3, 'stride_height': 2, 'stride_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0, 0, 0, 1, 1], 'filter_height': 5, 'filter_width': 3, 'stride_height': 3, 'stride_width': 1, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0, 0, 0, 1, 1, 0], 'filter_height': 3, 'filter_width': 3, 'stride_height': 3, 'stride_width': 3, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 0, 1, 1, 1], 'filter_height': 3, 'filter_width': 7, 'stride_height': 1, 'stride_width': 2, 'num_filters': 64, 'pool_size': 1}",0.6979199999999999,326.44424772262573
32,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 5, 'stride_height': 3, 'stride_width': 3, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 5, 'stride_height': 1, 'stride_width': 2, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 5, 'filter_width': 7, 'stride_height': 3, 'stride_width': 2, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 0, 0], 'filter_height': 7, 'filter_width': 3, 'stride_height': 1, 'stride_width': 1, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0, 0, 0, 0], 'filter_height': 5, 'filter_width': 1, 'stride_height': 2, 'stride_width': 1, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [0, 0, 0, 0, 1], 'filter_height': 1, 'filter_width': 3, 'stride_height': 1, 'stride_width': 2, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1, 0, 0], 'filter_height': 5, 'filter_width': 7, 'stride_height': 3, 'stride_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [0, 1, 0, 0, 0, 1, 1], 'filter_height': 5, 'filter_width': 3, 'stride_height': 3, 'stride_width': 2, 'num_filters': 24, 'pool_size': 1}",0.72742,244.92165994644165
33,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 5, 'stride_height': 1, 'stride_width': 1, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [1], 'filter_height': 5, 'filter_width': 3, 'stride_height': 3, 'stride_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 0], 'filter_height': 3, 'filter_width': 3, 'stride_height': 2, 'stride_width': 1, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0, 0, 0], 'filter_height': 1, 'filter_width': 3, 'stride_height': 3, 'stride_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 1, 1, 0], 'filter_height': 7, 'filter_width': 1, 'stride_height': 3, 'stride_width': 2, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1, 0, 1, 1, 1], 'filter_height': 3, 'filter_width': 5, 'stride_height': 3, 'stride_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1, 1, 1, 1, 1], 'filter_height': 5, 'filter_width': 1, 'stride_height': 2, 'stride_width': 1, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0, 0, 1, 0, 1, 0, 1], 'filter_height': 3, 'filter_width': 1, 'stride_height': 1, 'stride_width': 1, 'num_filters': 24, 'pool_size': 1}",0.62936,288.73940777778625
34,"{'anchor_point': [], 'filter_height': 5, 'filter_width': 1, 'stride_height': 3, 'stride_width': 2, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'stride_height': 1, 'stride_width': 2, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0], 'filter_height': 3, 'filter_width': 3, 'stride_height': 2, 'stride_width': 2, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0, 1], 'filter_height': 3, 'filter_width': 7, 'stride_height': 2, 'stride_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0, 0, 1, 1], 'filter_height': 5, 'filter_width': 1, 'stride_height': 3, 'stride_width': 3, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [0, 1, 1, 1, 1], 'filter_height': 3, 'filter_width': 3, 'stride_height': 1, 'stride_width': 1, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [0, 1, 0, 0, 1, 0], 'filter_height': 7, 'filter_width': 5, 'stride_height': 1, 'stride_width': 2, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 0, 1, 0, 1, 1], 'filter_height': 7, 'filter_width': 5, 'stride_height': 3, 'stride_width': 1, 'num_filters': 36, 'pool_size': 2}",0.6839,438.62399888038635
35,"{'anchor_point': [], 'filter_height': 5, 'filter_width': 7, 'stride_height': 1, 'stride_width': 1, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0], 'filter_height': 7, 'filter_width': 7, 'stride_height': 3, 'stride_width': 2, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [1, 0], 'filter_height': 5, 'filter_width': 5, 'stride_height': 1, 'stride_width': 2, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1, 1], 'filter_height': 7, 'filter_width': 5, 'stride_height': 2, 'stride_width': 3, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1, 0, 0, 0], 'filter_height': 7, 'filter_width': 7, 'stride_height': 2, 'stride_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 1, 1, 0, 1], 'filter_height': 1, 'filter_width': 3, 'stride_height': 3, 'stride_width': 1, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0, 0, 1, 0, 1, 1], 'filter_height': 3, 'filter_width': 1, 'stride_height': 3, 'stride_width': 2, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [0, 1, 0, 1, 0, 0, 1], 'filter_height': 1, 'filter_width': 1, 'stride_height': 1, 'stride_width': 3, 'num_filters': 48, 'pool_size': 2}",0.6913400000000001,447.02842926979065
36,"{'anchor_point': [], 'filter_height': 1, 'filter_width': 5, 'stride_height': 2, 'stride_width': 2, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [1], 'filter_height': 7, 'filter_width': 1, 'stride_height': 2, 'stride_width': 2, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0, 0], 'filter_height': 5, 'filter_width': 1, 'stride_height': 3, 'stride_width': 2, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0, 1], 'filter_height': 7, 'filter_width': 5, 'stride_height': 2, 'stride_width': 1, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [1, 1, 0, 0], 'filter_height': 3, 'filter_width': 1, 'stride_height': 1, 'stride_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [0, 0, 1, 0, 1], 'filter_height': 5, 'filter_width': 7, 'stride_height': 3, 'stride_width': 2, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0, 0, 1, 1, 0, 1], 'filter_height': 1, 'filter_width': 7, 'stride_height': 3, 'stride_width': 1, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [1, 1, 0, 0, 0, 0, 1], 'filter_height': 7, 'filter_width': 1, 'stride_height': 1, 'stride_width': 3, 'num_filters': 64, 'pool_size': 1}",0.6406,258.6675260066986
37,"{'anchor_point': [], 'filter_height': 5, 'filter_width': 5, 'stride_height': 3, 'stride_width': 2, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [1], 'filter_height': 7, 'filter_width': 3, 'stride_height': 2, 'stride_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 1, 'filter_width': 1, 'stride_height': 1, 'stride_width': 2, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 1, 1], 'filter_height': 7, 'filter_width': 7, 'stride_height': 3, 'stride_width': 1, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 0], 'filter_height': 7, 'filter_width': 7, 'stride_height': 3, 'stride_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0, 0, 0, 1], 'filter_height': 3, 'filter_width': 5, 'stride_height': 3, 'stride_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 0, 0, 0, 0, 1], 'filter_height': 5, 'filter_width': 3, 'stride_height': 3, 'stride_width': 2, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'stride_height': 1, 'stride_width': 1, 'num_filters': 48, 'pool_size': 2}",0.6961599999999999,236.77371430397034
38,"{'anchor_point': [], 'filter_height': 5, 'filter_width': 5, 'stride_height': 2, 'stride_width': 3, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 7, 'stride_height': 3, 'stride_width': 3, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0, 0], 'filter_height': 3, 'filter_width': 5, 'stride_height': 2, 'stride_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1, 0], 'filter_height': 5, 'filter_width': 3, 'stride_height': 1, 'stride_width': 2, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 3, 'filter_width': 3, 'stride_height': 2, 'stride_width': 3, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [1, 0, 1, 1, 0], 'filter_height': 3, 'filter_width': 3, 'stride_height': 3, 'stride_width': 3, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0, 1, 0, 0, 1, 1], 'filter_height': 5, 'filter_width': 7, 'stride_height': 2, 'stride_width': 3, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1, 0, 0, 1, 1, 1], 'filter_height': 7, 'filter_width': 7, 'stride_height': 3, 'stride_width': 3, 'num_filters': 48, 'pool_size': 1}",0.67414,260.46695923805237
